,page_id,text,label,Pattern Category
1162,300.0,Adjustable Cuffs With Inner Knitted Cuff,0,Not Dark Pattern
1163,638.0,Tribeca Remotes,0,Not Dark Pattern
1164,1158.0,Brand ,0,Not Dark Pattern
1165,879.0,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action
1166,1044.0,"The Dry Direct Ultimate is a great product, the best we have found. Customer service is very efficient, and deliveries have always been on time. We are very satisfied with Parentgiving in all aspects.",0,Not Dark Pattern
1167,1649.0,(ONLY 1 LEFT IN THIS SIZE!),1,Scarcity
1168,1627.0,Only 65 Items Left.,1,Scarcity
1169,1270.0,Only 3 left in stock.,1,Scarcity
1170,459.0,I Don't Like to Save Money,1,Misdirection
1171,1350.0,"In Stock, Only 1 Left!",1,Scarcity
1172,113.0,Really good quality contacts and they work well on my eyes. Would definitely order again!!!!,0,Not Dark Pattern
1173,596.0,Explosive Offers! 80% Off Everything 07:25:41,1,Urgency
1174,822.0,Warne Mounts,0,Not Dark Pattern
1175,1736.0,Report a Fake Product,0,Not Dark Pattern
1176,1026.0, Shop All NFL ,0,Not Dark Pattern
1177,1446.0,Tapestry Guide,0,Not Dark Pattern
1178,1300.0,Only 4 left,1,Scarcity
1179,790.0,I absolutely loved it! It made everyone laugh and my desk gets an obscene amount of compliments for it. The quality is superb! I am now definitely going to be a loyal shopper at PosterGully,0,Not Dark Pattern
1180,1459.0,Decades Shop,0,Not Dark Pattern
1181,369.0,I'LL PAY FULL PRICE,1,Misdirection
1182,1241.0,gifts for wife,0,Not Dark Pattern
1183,1246.0,Hurry only 1 left!,1,Scarcity
1184,1345.0,Only 8 item(s) left,1,Scarcity
1185,382.0,"No thanks, I’d rather not win.",1,Misdirection
1186,1387.0,"LOW IN STOCK, only 2 left",1,Scarcity
1187,1192.0,74% offers claimed. Hurry up!,1,Scarcity
1188,1536.0,Color Block,0,Not Dark Pattern
1189,357.0,I'd rather not save,1,Misdirection
1190,1446.0,Only 2 left in stock!,1,Scarcity
1191,1351.0,You have no items in your basket.,0,Not Dark Pattern
1192,362.0,"no thanks, I hate fun & games",1,Misdirection
1193,529.0,00 Days 02 Hrs 26 Mins 12 Sec Sale Ends Once The Timer Hits Zero!,1,Urgency
1194,811.0,Soft Flexible (Classic) ,0,Not Dark Pattern
1195,306.0,Glasses and Goggles,0,Not Dark Pattern
1196,1044.0, Zero Gravity Lift Chairs ,0,Not Dark Pattern
1197,80.0,"Bobby in Decatur, United States just purchased",1,Social Proof
1198,112.0,"tuvia eisenberg Systematics in Tel Aviv, Israel purchased a",1,Social Proof
1199,683.0,Your Cart Will Expire In 09:58 minutes!Please note that these items may not be available again if you release them.,1,Urgency
1200,1446.0,All Cross Stitch Patterns,0,Not Dark Pattern
1201,1330.0, Year of Ours ,0,Not Dark Pattern
1202,1658.0,Gear Up,0,Not Dark Pattern
1203,883.0,"Weight Management Shakes help cut cals, control appetite, and drop LBS.* Learn more about Weight Management Shakes.",0,Not Dark Pattern
1204,1330.0,Tretorn,0,Not Dark Pattern
1205,907.0, Loyalty Points ,0,Not Dark Pattern
1206,919.0, How to Recycle ,0,Not Dark Pattern
1207,353.0, Color Yellow Smoke Blue Pink Orange,0,Not Dark Pattern
1208,849.0,SAVE 10% On All Orders. No Voucher Code Needed Expires in 18:07:59.,1,Urgency
1209,1469.0,Art & Crafting Tools,0,Not Dark Pattern
1210,291.0,One customer bought this article in the last 53 min.,1,Social Proof
1211,4.0, Highlight Hover ,0,Not Dark Pattern
1212,1044.0, Disposable Washcloths ,0,Not Dark Pattern
1213,1051.0,Accuscreens,0,Not Dark Pattern
1214,1197.0, Jumpers + Sweaters ,0,Not Dark Pattern
1215,113.0, Contact Lens Washer ,0,Not Dark Pattern
1216,1173.0,Only 9 Left!,1,Scarcity
1217,1327.0,Hurry! Only 2 left!,1,Scarcity
1218,18.0,2 people are looking at this listing now,1,Social Proof
1219,1488.0,Every Purchase Helps Your NRA:,0,Not Dark Pattern
1220,1175.0,1 left at this price,1,Scarcity
1221,1051.0, BACK TO TOP ,0,Not Dark Pattern
1222,1421.0,ONLY 12.5M LEFT IN STOCK!,1,Scarcity
1223,1732.0,Protect Your Gear,1,Misdirection
1224,1013.0, Outdoor Recreation ,0,Not Dark Pattern
1225,230.0,Allow All,0,Not Dark Pattern
1226,108.0,We are currently accepting and processing orders from following:,0,Not Dark Pattern
1227,1013.0,What could have caused this?,0,Not Dark Pattern
1228,191.0,210+ bought,1,Social Proof
1229,457.0,"No thanks, I'm not interested in saving money.",1,Misdirection
1230,1367.0, SHIPPING INFO ,0,Not Dark Pattern
1231,230.0,"Plus, get free shipping on your first order!",0,Not Dark Pattern
1232,638.0,BMW Remotes,0,Not Dark Pattern
1233,1759.0,All You™,0,Not Dark Pattern
1234,292.0,Someone in Mount Louisa bought a Coleman Folding Table & Bench Set 2 minutes ago,1,Social Proof
1235,622.0, Summer Casual Printed Short Sleeve T-Shirt ,0,Not Dark Pattern
1236,1488.0, Join NRA or Renew,0,Not Dark Pattern
1237,1708.0,Don't forget the essentials Get up to 2 years of accidental damage coverage with AppleCare+.,1,Misdirection
1238,103.0,Know exactly what’s going on at home and be alerted of emergencies in real time. ,0,Not Dark Pattern
1239,638.0,Become an Affiliate,0,Not Dark Pattern
1240,1810.0,Competitor Price: $172.00,1,Misdirection
1241,438.0,"No thanks, I'd rather pay more",1,Misdirection
1242,1151.0,6 items left! Order soon.,1,Scarcity
1243,811.0,Sports ,0,Not Dark Pattern
1244,1582.0,ONLY 20 LEFT IN STOCK,1,Scarcity
1245,414.0,Immunity & Well BeingLean Muscle MassWeight LossBulk GainStress & Relaxation,0,Not Dark Pattern
1246,1604.0,By Brand All Men's Brands ,0,Not Dark Pattern
1247,1673.0,Customer Feedback,0,Not Dark Pattern
1248,1013.0, Read the FAQ ,0,Not Dark Pattern
1249,1232.0,ONLY 1 LEFT,1,Scarcity
1250,364.0,"No thanks, I don't want 15% off",1,Misdirection
1251,680.0,"The presence of flowers is enough to make any occasion or moment truly a memorable affair. Flowers can make an ordinary room extremely beautiful. Flowers are widely used in decorations, as gifts, or even as ornaments on various dresses. People can explore a variety of fresh vibrant flowers such as roses, tulips, orchids, carnations, sunflowers, chrysanthemums and a lot more through the help of our online gifting store. All these beautiful flowers will be delivered at your desired destination in blooming condition only. With an unmatched beauty and fragrance, these gorgeous and lovely flowers can easily mesmerise any individual in an effortless manner.",0,Not Dark Pattern
1252,307.0,"Ashley in Auburn, United States purchased a Check Plz iPhone X/Xs Case about 24 minutes ago",1,Social Proof
1253,193.0,99 people are looking at this right now,1,Social Proof
1254,237.0,"Someone from South Gate, California just purchased the Admiral JR / Spektrum Servo Connector Plug Set (Male and Female - 2 Pairs)",1,Social Proof
1255,398.0,Medium GreyLogan T-Shirt Jersey Comforter and Sham Set,0,Not Dark Pattern
1256,680.0, All Birthday Gifts ,0,Not Dark Pattern
1257,1609.0,Rainbow Li,0,Not Dark Pattern
1258,1466.0,• Recommended to be used with Downy for better long lasting freshness ,0,Not Dark Pattern
1259,1575.0,cookie host,0,Not Dark Pattern
1260,1487.0,Only 4 left!,1,Scarcity
1261,1461.0,Almost Sold Out! Only 2 Left.,1,Scarcity
1262,287.0,Pay With:,0,Not Dark Pattern
1263,623.0,Days left until the offer ends: 00 Days 04:43:35,1,Urgency
1264,1158.0, Data Processor Privacy Policy: https://videoly.co/privacy-policy ,0,Not Dark Pattern
1265,1604.0, School Shoes,0,Not Dark Pattern
1266,622.0, V-neck Casual Loose Embroidered Short Sleeve Blouse ,0,Not Dark Pattern
1267,1799.0,Spin to unlock your mystery offer,1,Misdirection
1268,1423.0,Only 2 items left in stock.,1,Scarcity
1269,135.0,104 people viewed this product recently!,1,Social Proof
1270,306.0,Material: Made with Cordura fabric,0,Not Dark Pattern
1271,270.0,"Armin Dinovic bought 10M Runescape 3 Gold Order total: 3,70€ About 10 seconds ago",1,Social Proof
1272,209.0,Recent searches,0,Not Dark Pattern
1273,1730.0,"Gorgeous, lasting high-quality hair color—crafted in Italy.",0,Not Dark Pattern
1274,1407.0,Only A Few Left,1,Scarcity
1275,569.0, Apple iPhone X » ,0,Not Dark Pattern
1276,16.0,Rebecca in Buffalo just bought Sateen Twill Swatchabout 1 hour ago,1,Social Proof
1277,1428.0,Certified Face Masks,0,Not Dark Pattern
1278,1736.0, Price Low To High ,0,Not Dark Pattern
1279,1456.0,1 in stock,1,Scarcity
1280,40.0,"Leah Rich in Louisville, United States purchased a",1,Social Proof
1281,1536.0,Home + Tech Almost Gone,0,Not Dark Pattern
1282,1066.0,SAVE TODAY: Save 20% on lighting by Le Klint. Limited time only.,1,Urgency
1283,1578.0,Only 3 Left! Get it before it`s gone!,1,Scarcity
1284,473.0,"No thanks, I'll be the last to know.",1,Misdirection
1285,1694.0,Hurry Up ! Just 2 Items Left in stock,1,Scarcity
1286,1653.0,Toe Ring,0,Not Dark Pattern
1287,1009.0,Women's Acid Wash Scoopneck Sweater,0,Not Dark Pattern
1288,248.0,62 people have looked at this item in the last few hours.,1,Social Proof
1289,1536.0,Boys Grey School Uniforms,0,Not Dark Pattern
1290,124.0,8 customers have bought today,1,Social Proof
1291,287.0,My Reviews,0,Not Dark Pattern
1292,1259.0,Last 1 in stock,1,Scarcity
1293,1293.0,Skin Concerns,0,Not Dark Pattern
1294,1087.0,Only 1 left!,1,Scarcity
1295,1383.0,Only a few left,1,Scarcity
1296,527.0,Romper Swimwear,0,Not Dark Pattern
1297,1468.0, View All Mattress Accessories ,0,Not Dark Pattern
1298,1139.0,The page you were looking for doesn't exist.,0,Not Dark Pattern
1299,724.0,A very fun outfit for a less formal event like a sangeet! Husband said the bell bottom type pants were fun to dance in :),0,Not Dark Pattern
1300,1013.0, Chair Accessories ,0,Not Dark Pattern
1301,458.0,"No Thanks, I'll let this offer sail away",1,Misdirection
1302,991.0,Stay in the Know,0,Not Dark Pattern
1303,622.0, V-neck Casual Loose Vintage Print Short Sleeve T-shirt ,0,Not Dark Pattern
1304,1664.0,Limited stock available,1,Scarcity
1305,108.0,Thank you for posting a question!,0,Not Dark Pattern
1306,628.0,Installation InstructionsPolicies & Terms of UseFinancingSite Map,0,Not Dark Pattern
1307,350.0,Golf Shop,0,Not Dark Pattern
1308,680.0, Plastic ,0,Not Dark Pattern
1309,1009.0,Synthesis XCT Alloy Front Wheel,0,Not Dark Pattern
1310,917.0,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking
1311,1536.0,Shop Tops by Pattern,0,Not Dark Pattern
1312,1536.0,Striped Tops,0,Not Dark Pattern
1313,247.0,My AccountSign-in to your account,0,Not Dark Pattern
1314,498.0,"Due To HIGH Demand, Cart Expires In: 08:41",1,Urgency
1315,1195.0,ONLY 3 LEFT! GET IT NOW!,1,Scarcity
1316,136.0,5 people are looking at this product right now,1,Social Proof
1317,833.0, Get The Look The Full Story Shop Now Read More ,0,Not Dark Pattern
1318,4.0,Don’t worry. We’ve got your back.,0,Not Dark Pattern
1319,543.0,Hurry up! Discount Ends in DAYS HRS MINS SECS,1,Urgency
1320,947.0,Extremely high demand: expect 2-4 weeks for it to arrive (to be safe). Limit 4 per person!,1,Scarcity
1321,1373.0, C.P. Company ,0,Not Dark Pattern
1322,75.0,In other users' carts 59,1,Social Proof
1323,1330.0,Nicholas Kirkwood,0,Not Dark Pattern
1324,1759.0,Aids mental processing†,0,Not Dark Pattern
1325,218.0,"Awhi from Hicks Bay, Gisborne, New Zealand just bought",1,Social Proof
1326,1434.0, Crossbody & Belt Bags ,0,Not Dark Pattern
1327,776.0,clear text ,0,Not Dark Pattern
1328,143.0,24 people currently interested,1,Social Proof
1329,179.0, Worldwide ,0,Not Dark Pattern
1330,894.0,"IF YOU PARTICIPATE IN AN AUTOMATIC RENEWAL SUBSCRIPTION AND YOU HAVE PROVIDED US WITH A VALID CREDIT CARD NUMBER OR AN ALTERNATE PAYMENT METHOD, EACH SHIPMENT WILL BE AUTOMATICALLY PROCESSED AT THE TIME OF EACH SHIPMENT OR INSTALLMENT AND WILL BE BILLED TO THE PAYMENT METHOD YOU PROVIDED TO US AT THE TIME OF YOUR INITIAL PURCHASE AND AGREEMENT TO PARTICIPATE IN THE PROGRAM. IF YOU WISH TO CANCEL YOUR PARTICIPATION IN AN AUTOMATIC RENEWAL SUBSCRIPTION, YOU MAY DO SO AT ANY TIME BY CONTACTING A CUSTOMER CARE PROFESSIONAL AT THE CONTACT INFORMATION PROVIDED ON THE WEBSITE.",1,Obstruction
1331,272.0,AboutOur StoryOur MissionOur ProductsIn the News,0,Not Dark Pattern
1332,76.0,5 Viewing This Product,1,Social Proof
1333,131.0,23 People viewing this product,1,Social Proof
1334,533.0,Activate within 0:30:00,1,Urgency
1335,1469.0,Concrete Tools,0,Not Dark Pattern
1336,1451.0,Transmission and Driveline,0,Not Dark Pattern
1337,57.0,"James in Cashion, Oklahoma just bought Glossy Black Brick Geode / Amber Gradient Fast Lanes",1,Social Proof
1338,234.0,Fast Mover: 35 PEOPLE added this to cart today!,1,Social Proof
1339,1317.0,"Metal - Brass , hollow from inside ",0,Not Dark Pattern
1340,412.0,"No thank you, I prefer to pay full price",1,Misdirection
1341,1026.0, to read up about,0,Not Dark Pattern
1342,664.0,• State-by-State Restrictions,0,Not Dark Pattern
1343,147.0,DON'T LET 'EM GET AWAY Several people have recently viewed this item.,1,Social Proof
1344,436.0,No thanks. I prefer paying full price.,1,Misdirection
1345,10.0,"Crystal Li in Flushing, United States purchased a",1,Social Proof
1346,1416.0,Only 5 Left in Stock. Buy Soon!,1,Scarcity
1347,1044.0, PG Picks: Skin Care for Incontinence ,0,Not Dark Pattern
1348,245.0,"Carl F. from Fort Ann, NY bought a King",1,Social Proof
1349,302.0,137 users are currently active on our website,1,Social Proof
1350,822.0,Reloading Tools,0,Not Dark Pattern
1351,139.0,"Edwin in Woodland Park, NJ just bought",1,Social Proof
1352,638.0,Returns / Warranty,0,Not Dark Pattern
1353,1136.0,83% offers claimed. Hurry up!,1,Scarcity
1354,1289.0,Loading,0,Not Dark Pattern
1355,1488.0,Institute for Legislative Action,0,Not Dark Pattern
1356,1588.0,Clearance! Only 4 left in stock.,1,Scarcity
1357,1333.0,"from Korea, South",0,Not Dark Pattern
1358,180.0,"Jeremy in Stockton, United States purchased a",1,Social Proof
1359,1550.0,Only 4 Left!,1,Scarcity
1360,1317.0, Alchemy Books ,0,Not Dark Pattern
1361,627.0,"When you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer. ",0,Not Dark Pattern
1362,1336.0,Only 1 products left,1,Scarcity
1363,1248.0,1 left in stock,1,Scarcity
1364,89.0,🔥 9 people are viewing this.,1,Social Proof
1365,266.0,715 people have added this item to cart,1,Social Proof
1366,1736.0, Black / White Refine by Color: Black / White ,0,Not Dark Pattern
1367,1673.0,Call It Spring,0,Not Dark Pattern
1368,1469.0,Bathroom Basins,0,Not Dark Pattern
1369,103.0,Infrared Night Vision,0,Not Dark Pattern
1370,680.0,Download mobile app,0,Not Dark Pattern
1371,353.0, Write a reviewAsk a question,0,Not Dark Pattern
1372,497.0,00DAYS02HRS14MINS1211SEC,1,Urgency
